system_time_start,LST_C_L5,LST_C_L7,LST_C_L8,LST_C_L9,year,month,day
08/07/2021,,,,,2021,7,8
08/07/2021,,,,,2021,7,8
09/07/2021,,,,,2021,7,9
17/07/2021,,,,,2021,7,17
24/07/2021,,,24.303,,2021,7,24
24/07/2021,,,24.33,,2021,7,24
25/07/2021,,,,,2021,7,25
02/08/2021,,,,,2021,8,2
09/08/2021,,,18.776,,2021,8,9
09/08/2021,,,18.783,,2021,8,9
10/08/2021,,,,,2021,8,10
25/08/2021,,,,,2021,8,25
25/08/2021,,,,,2021,8,25
26/08/2021,,,,,2021,8,26
03/09/2021,,,,,2021,9,3
10/09/2021,,,21.35,,2021,9,10
10/09/2021,,,21.353,,2021,9,10
11/09/2021,,18.416,,,2021,9,11
26/09/2021,,,16.717,,2021,9,26
26/09/2021,,,16.733,,2021,9,26
27/09/2021,,,,,2021,9,27
05/10/2021,,,,,2021,10,5
12/10/2021,,,,,2021,10,12
12/10/2021,,,,,2021,10,12
21/10/2021,,,3.864,,2021,10,21
28/10/2021,,,10.094,,2021,10,28
28/10/2021,,,10.148,,2021,10,28
29/10/2021,,6.993,,,2021,10,29
06/11/2021,,,,,2021,11,6
13/11/2021,,,,,2021,11,13
07/12/2021,,,,,2021,12,7
07/12/2021,,,,,2021,12,7
08/01/2022,,,,,2022,1,8
08/01/2022,,,,,2022,1,8
09/01/2022,,,,,2022,1,9
16/01/2022,,,,,2022,1,16
16/01/2022,,,,,2022,1,16
10/02/2022,,,,,2022,2,10
17/02/2022,,,-2.529,,2022,2,17
17/02/2022,,,-2.56,,2022,2,17
18/02/2022,,,,,2022,2,18
18/02/2022,,,,,2022,2,18
25/02/2022,,,,,2022,2,25
25/02/2022,,,,,2022,2,25
05/03/2022,,,,,2022,3,5
06/03/2022,,,,,2022,3,6
06/03/2022,,,,,2022,3,6
14/03/2022,,,-0.545,,2022,3,14
22/03/2022,,0.422,,,2022,3,22
22/03/2022,,,,1.374,2022,3,22
29/03/2022,,,,,2022,3,29
29/03/2022,,,,,2022,3,29
07/04/2022,,,,,2022,4,7
15/04/2022,,,,,2022,4,15
22/04/2022,,,6.401,,2022,4,22
22/04/2022,,,6.384,,2022,4,22
23/04/2022,,,,,2022,4,23
01/05/2022,,,,,2022,5,1
08/05/2022,,,,,2022,5,8
08/05/2022,,,,,2022,5,8
09/05/2022,,,,20.265,2022,5,9
15/05/2022,,18.07,,,2022,5,15
20/05/2022,,,,,2022,5,20
24/05/2022,,,,,2022,5,24
01/06/2022,,,,,2022,6,1
01/06/2022,,,,,2022,6,1
01/06/2022,,17.057,,,2022,6,1
02/06/2022,,,19.572,,2022,6,2
06/06/2022,,,,,2022,6,6
09/06/2022,,,,,2022,6,9
10/06/2022,,,,,2022,6,10
17/06/2022,,,,,2022,6,17
17/06/2022,,,,,2022,6,17
18/06/2022,,23.841,,,2022,6,18
18/06/2022,,,28.355,,2022,6,18
25/06/2022,,,,,2022,6,25
26/06/2022,,,,23.659,2022,6,26
03/07/2022,,,,24.37,2022,7,3
03/07/2022,,,,24.349,2022,7,3
04/07/2022,,,15.731,,2022,7,4
11/07/2022,,,,,2022,7,11
11/07/2022,,,,,2022,7,11
12/07/2022,,,,,2022,7,12
19/07/2022,,,,28.381,2022,7,19
19/07/2022,,,,28.41,2022,7,19
20/07/2022,,,31.55,,2022,7,20
22/07/2022,,,,,2022,7,22
27/07/2022,,,,,2022,7,27
27/07/2022,,,,,2022,7,27
27/07/2022,,,,,2022,7,27
27/07/2022,,,,,2022,7,27
28/07/2022,,,,,2022,7,28
04/08/2022,,,,23.399,2022,8,4
04/08/2022,,,,23.39,2022,8,4
05/08/2022,,,,,2022,8,5
08/08/2022,,17.729,,,2022,8,8
13/08/2022,,,,,2022,8,13
13/08/2022,,,,,2022,8,13
25/08/2022,,,,,2022,8,25
28/08/2022,,,,,2022,8,28
29/08/2022,,,,18.073,2022,8,29
30/08/2022,,15.628,,,2022,8,30
30/08/2022,,15.434,,,2022,8,30
05/09/2022,,,,,2022,9,5
05/09/2022,,,,,2022,9,5
06/09/2022,,,,,2022,9,6
13/09/2022,,,,,2022,9,13
13/09/2022,,,,,2022,9,13
16/09/2022,,,,,2022,9,16
21/09/2022,,,,,2022,9,21
21/09/2022,,,,,2022,9,21
22/09/2022,,,,,2022,9,22
29/09/2022,,,,,2022,9,29
29/09/2022,,,,,2022,9,29
30/09/2022,,,,,2022,9,30
03/10/2022,,,,,2022,10,3
07/10/2022,,,,,2022,10,7
07/10/2022,,,,,2022,10,7
08/10/2022,,,,,2022,10,8
16/10/2022,,,,,2022,10,16
20/10/2022,,4.356,,,2022,10,20
20/10/2022,,4.382,,,2022,10,20
23/10/2022,,,,10.48,2022,10,23
23/10/2022,,,,10.458,2022,10,23
24/10/2022,,,,,2022,10,24
01/11/2022,,,,,2022,11,1
06/11/2022,,,,,2022,11,6
08/11/2022,,,,9.582,2022,11,8
08/11/2022,,,,9.818,2022,11,8
09/11/2022,,,,,2022,11,9
24/11/2022,,,,,2022,11,24
25/11/2022,,,,,2022,11,25
18/12/2022,,,-19.593,,2022,12,18
27/12/2022,,,,,2022,12,27
03/01/2023,,,,,2023,1,3
04/01/2023,,,,,2023,1,4
12/01/2023,,,,,2023,1,12
19/01/2023,,,-8.207,,2023,1,19
19/01/2023,,,-8.256,,2023,1,19
20/01/2023,,,,,2023,1,20
05/02/2023,,,,-11.416,2023,2,5
21/02/2023,,,,,2023,2,21
01/03/2023,,,-2.975,,2023,3,1
10/03/2023,,,,,2023,3,10
15/03/2023,,,,,2023,3,15
15/03/2023,,,,,2023,3,15
17/03/2023,,,,,2023,3,17
25/03/2023,,,,,2023,3,25
06/04/2023,,,,,2023,4,6
06/04/2023,,,,,2023,4,6
09/04/2023,,,,,2023,4,9
09/04/2023,,,,,2023,4,9
10/04/2023,,,,,2023,4,10
23/04/2023,,,,,2023,4,23
26/04/2023,,,,,2023,4,26
03/05/2023,,,,,2023,5,3
03/05/2023,,,,,2023,5,3
04/05/2023,,,16.092,,2023,5,4
10/05/2023,,13.1,,,2023,5,10
12/05/2023,,,,,2023,5,12
20/05/2023,,,,,2023,5,20
27/05/2023,,,20.396,,2023,5,27
27/05/2023,,,20.415,,2023,5,27
28/05/2023,,,,21.803,2023,5,28
01/06/2023,,13.757,,,2023,6,1
05/06/2023,,,,,2023,6,5
11/06/2023,,,,,2023,6,11
11/06/2023,,,,,2023,6,11
12/06/2023,,,,,2023,6,12
12/06/2023,,,,,2023,6,12
13/06/2023,,,,,2023,6,13
20/06/2023,,,,,2023,6,20
20/06/2023,,,,,2023,6,20
21/06/2023,,,30.993,,2023,6,21
23/06/2023,,,,,2023,6,23
28/06/2023,,,,,2023,6,28
28/06/2023,,,,,2023,6,28
28/06/2023,,,,,2023,6,28
29/06/2023,,,,,2023,6,29
03/07/2023,,,,,2023,7,3
03/07/2023,,,,,2023,7,3
06/07/2023,,,,,2023,7,6
06/07/2023,,,,,2023,7,6
07/07/2023,,,23.62,,2023,7,7
14/07/2023,,,,,2023,7,14
14/07/2023,,,,,2023,7,14
15/07/2023,,21.565,,,2023,7,15
15/07/2023,,,,27.571,2023,7,15
20/07/2023,,,,,2023,7,20
22/07/2023,,,,,2023,7,22
22/07/2023,,,,,2023,7,22
23/07/2023,,,7.991,,2023,7,23
30/07/2023,,,,,2023,7,30
30/07/2023,,,,,2023,7,30
31/07/2023,,,,,2023,7,31
07/08/2023,,,,,2023,8,7
08/08/2023,,,,,2023,8,8
11/08/2023,,,,,2023,8,11
15/08/2023,,,28.079,,2023,8,15
15/08/2023,,,28.099,,2023,8,15
16/08/2023,,,,,2023,8,16
16/08/2023,,23.299,,,2023,8,16
21/08/2023,,21.736,,,2023,8,21
21/08/2023,,21.733,,,2023,8,21
23/08/2023,,,,24.133,2023,8,23
23/08/2023,,,,24.143,2023,8,23
24/08/2023,,,24.424,,2023,8,24
31/08/2023,,,,,2023,8,31
31/08/2023,,,,,2023,8,31
01/09/2023,,,,,2023,9,1
02/09/2023,,,,,2023,9,2
07/09/2023,,17.751,,,2023,9,7
08/09/2023,,,,23.557,2023,9,8
08/09/2023,,,,23.524,2023,9,8
09/09/2023,,,20.996,,2023,9,9
12/09/2023,,-0.977,,,2023,9,12
16/09/2023,,,19.991,,2023,9,16
16/09/2023,,,19.981,,2023,9,16
17/09/2023,,,,22.281,2023,9,17
24/09/2023,,,,,2023,9,24
24/09/2023,,,,,2023,9,24
25/09/2023,,,,,2023,9,25
29/09/2023,,,,,2023,9,29
02/10/2023,,,17.864,,2023,10,2
02/10/2023,,,17.875,,2023,10,2
03/10/2023,,,,,2023,10,3
04/10/2023,,,,,2023,10,4
10/10/2023,,,,,2023,10,10
11/10/2023,,,6.104,,2023,10,11
18/10/2023,,,4.202,,2023,10,18
18/10/2023,,,4.247,,2023,10,18
19/10/2023,,,,,2023,10,19
26/10/2023,,,,,2023,10,26
04/11/2023,,,,,2023,11,4
11/11/2023,,,,,2023,11,11
12/11/2023,,,,,2023,11,12
19/11/2023,,,,,2023,11,19
19/11/2023,,,,,2023,11,19
27/11/2023,,,,,2023,11,27
13/12/2023,,,,,2023,12,13
29/12/2023,,,,,2023,12,29
30/12/2023,,,,,2023,12,30
23/01/2024,,,,,2024,1,23
16/02/2024,,,,,2024,2,16
24/02/2024,,,,,2024,2,24
11/03/2024,,,,,2024,3,11
19/03/2024,,,4.129,,2024,3,19
26/03/2024,,,,,2024,3,26
26/03/2024,,,,,2024,3,26
27/03/2024,,,,,2024,3,27
04/04/2024,,,,,2024,4,4
12/04/2024,,,,16.674,2024,4,12
28/04/2024,,,,,2024,4,28
14/05/2024,,,,24.516,2024,5,14
30/05/2024,,,,,2024,5,30
07/06/2024,,,,,2024,6,7
15/06/2024,,,,,2024,6,15
22/06/2024,,,,,2024,6,22
22/06/2024,,,,,2024,6,22
23/06/2024,,,,,2024,6,23
30/06/2024,,,,,2024,6,30
30/06/2024,,,,,2024,6,30
01/07/2024,,,,,2024,7,1
08/07/2024,,,,22.87,2024,7,8
08/07/2024,,,,22.845,2024,7,8
09/07/2024,,,,,2024,7,9
17/07/2024,,,,,2024,7,17
24/07/2024,,,,,2024,7,24
24/07/2024,,,,,2024,7,24
25/07/2024,,,,,2024,7,25
01/08/2024,,,,,2024,8,1
01/08/2024,,,,,2024,8,1
09/08/2024,,,,,2024,8,9
09/08/2024,,,,,2024,8,9
10/08/2024,,,,,2024,8,10
17/08/2024,,,,,2024,8,17
17/08/2024,,,,,2024,8,17
18/08/2024,,,,,2024,8,18
26/08/2024,,,,,2024,8,26
02/09/2024,,,24.123,,2024,9,2
02/09/2024,,,24.143,,2024,9,2
03/09/2024,,,,,2024,9,3
10/09/2024,,,,,2024,9,10
10/09/2024,,,,,2024,9,10
11/09/2024,,,,,2024,9,11
18/09/2024,,,19.557,,2024,9,18
18/09/2024,,,19.521,,2024,9,18
19/09/2024,,,,,2024,9,19
27/09/2024,,,,,2024,9,27
12/10/2024,,,,6.68,2024,10,12
12/10/2024,,,,6.631,2024,10,12
13/10/2024,,,,,2024,10,13
20/10/2024,,,,,2024,10,20
20/10/2024,,,,,2024,10,20
21/10/2024,,,,,2024,10,21
28/10/2024,,,,,2024,10,28
28/10/2024,,,,,2024,10,28
29/10/2024,,,,,2024,10,29
05/11/2024,,,6.976,,2024,11,5
05/11/2024,,,6.963,,2024,11,5
06/11/2024,,,,,2024,11,6
21/11/2024,,,,,2024,11,21
21/11/2024,,,,,2024,11,21
30/11/2024,,,-2.952,,2024,11,30
07/12/2024,,,,,2024,12,7
07/12/2024,,,,,2024,12,7
15/12/2024,,,,,2024,12,15
23/12/2024,,,,,2024,12,23
31/12/2024,,,,-6.4,2024,12,31
01/01/2025,,,,,2025,1,1
09/01/2025,,,,,2025,1,9
24/01/2025,,,,,2025,1,24
24/01/2025,,,,,2025,1,24
01/02/2025,,,,,2025,2,1
10/02/2025,,,,,2025,2,10
18/02/2025,,,-11.597,,2025,2,18
26/02/2025,,,,,2025,2,26
06/03/2025,,,3.324,,2025,3,6
21/03/2025,,,,4.265,2025,3,21
21/03/2025,,,,4.273,2025,3,21
22/03/2025,,,3.723,,2025,3,22
29/03/2025,,,,,2025,3,29
30/03/2025,,,,,2025,3,30
23/04/2025,,,,,2025,4,23
01/05/2025,,,,20.307,2025,5,1
09/05/2025,,,,,2025,5,9
16/05/2025,,,12.397,,2025,5,16
16/05/2025,,,12.42,,2025,5,16
17/05/2025,,,,,2025,5,17
25/05/2025,,,,,2025,5,25
01/06/2025,,,,,2025,6,1
01/06/2025,,,,,2025,6,1
09/06/2025,,,,,2025,6,9
09/06/2025,,,,,2025,6,9
10/06/2025,,,,,2025,6,10
17/06/2025,,,12.527,,2025,6,17
17/06/2025,,,12.498,,2025,6,17
18/06/2025,,,,14.231,2025,6,18
25/06/2025,,,,,2025,6,25
25/06/2025,,,,,2025,6,25
26/06/2025,,,,,2025,6,26
03/07/2025,,,25.712,,2025,7,3
03/07/2025,,,25.656,,2025,7,3
04/07/2025,,,,21.641,2025,7,4
11/07/2025,,,,,2025,7,11
11/07/2025,,,,,2025,7,11
19/07/2025,,,,,2025,7,19
19/07/2025,,,,,2025,7,19
20/07/2025,,,,23.454,2025,7,20
27/07/2025,,,,,2025,7,27
27/07/2025,,,,,2025,7,27
28/07/2025,,,,,2025,7,28
04/08/2025,,,,,2025,8,4
05/08/2025,,,,,2025,8,5
12/08/2025,,,,25.37,2025,8,12
12/08/2025,,,,25.372,2025,8,12
13/08/2025,,,27.179,,2025,8,13
20/08/2025,,,22.279,,2025,8,20
20/08/2025,,,22.285,,2025,8,20
21/08/2025,,,,,2025,8,21
28/08/2025,,,,,2025,8,28
28/08/2025,,,,,2025,8,28
29/08/2025,,,,,2025,8,29
06/09/2025,,,,,2025,9,6
13/09/2025,,,,,2025,9,13
13/09/2025,,,,,2025,9,13
21/09/2025,,,23.207,,2025,9,21
21/09/2025,,,23.214,,2025,9,21
29/09/2025,,,,,2025,9,29
29/09/2025,,,,,2025,9,29
30/09/2025,,,,,2025,9,30
23/10/2025,,,,,2025,10,23
23/10/2025,,,,,2025,10,23
31/10/2025,,,,,2025,10,31
31/10/2025,,,,,2025,10,31
01/11/2025,,,,,2025,11,1
08/11/2025,,,8.215,,2025,11,8
08/11/2025,,,8.143,,2025,11,8
16/11/2025,,,,,2025,11,16
16/11/2025,,,,,2025,11,16
24/11/2025,,,,,2025,11,24
24/11/2025,,,,,2025,11,24
02/12/2025,,,,,2025,12,2
02/12/2025,,,,,2025,12,2
03/12/2025,,,,,2025,12,3
10/12/2025,,,4.743,,2025,12,10
10/12/2025,,,4.482,,2025,12,10
11/12/2025,,,,,2025,12,11
18/12/2025,,,,,2025,12,18
19/12/2025,,,,,2025,12,19
27/12/2025,,,,-0.949,2025,12,27
