system:time_start,LST_C_L8
"Aug 4, 2019",17.895
"Aug 4, 2019",17.909
"Aug 13, 2019",16.313
"Aug 20, 2019",
"Aug 20, 2019",
"Aug 29, 2019",
"Sep 5, 2019",
"Sep 5, 2019",
"Sep 14, 2019",12.96
"Sep 21, 2019",11.991
"Sep 21, 2019",12.002
"Sep 30, 2019",
"Oct 7, 2019",4.528
"Oct 7, 2019",4.528
"Oct 16, 2019",
"Oct 23, 2019",
"Oct 23, 2019",
"Nov 1, 2019",1.8
"Nov 8, 2019",
"Nov 8, 2019",
"Nov 17, 2019",
"Nov 24, 2019",
"Nov 24, 2019",
"Dec 3, 2019",
"Dec 10, 2019",
"Dec 10, 2019",
"Dec 19, 2019",
"Jan 4, 2020",
"Jan 20, 2020",
"Jan 27, 2020",
"Jan 27, 2020",
"Feb 5, 2020",
"Feb 12, 2020",
"Feb 12, 2020",
"Feb 21, 2020",
"Feb 28, 2020",
"Mar 8, 2020",
"Mar 24, 2020",-1.955
"Apr 9, 2020",
"Apr 25, 2020",
"May 11, 2020",
"May 18, 2020",12.876
"May 18, 2020",12.878
"May 27, 2020",
"Jun 3, 2020",17.333
"Jun 3, 2020",17.373
"Jun 12, 2020",
"Jun 19, 2020",
"Jun 28, 2020",
"Jul 5, 2020",18.04
"Jul 5, 2020",
"Jul 14, 2020",19.142
"Jul 21, 2020",
"Jul 21, 2020",
"Jul 30, 2020",19.49
"Aug 6, 2020",19.833
"Aug 6, 2020",19.824
"Aug 15, 2020",
"Aug 22, 2020",
"Sep 7, 2020",
"Sep 7, 2020",
"Sep 16, 2020",22.057
"Sep 23, 2020",
"Sep 23, 2020",
"Oct 2, 2020",11.563
"Oct 9, 2020",
"Oct 25, 2020",
"Oct 25, 2020",
"Nov 10, 2020",
"Nov 10, 2020",7.324
"Nov 19, 2020",
"Nov 26, 2020",
"Nov 26, 2020",
"Dec 5, 2020",
"Dec 12, 2020",
"Dec 28, 2020",
"Jan 22, 2021",-1.403
"Jan 29, 2021",
"Feb 14, 2021",-7.99
"Feb 14, 2021",-7.993
"Feb 23, 2021",
"Mar 2, 2021",7.556
"Mar 2, 2021",7.509
"Mar 18, 2021",-3.415
"Mar 18, 2021",-3.42
"Apr 28, 2021",
"May 21, 2021",
"May 30, 2021",
"Jun 6, 2021",21.6
"Jun 6, 2021",21.723
"Jun 15, 2021",
"Jul 1, 2021",
"Jul 8, 2021",
"Jul 8, 2021",
"Jul 17, 2021",
"Jul 24, 2021",21.862
"Jul 24, 2021",21.89
"Aug 2, 2021",
"Aug 9, 2021",
"Aug 9, 2021",
"Aug 25, 2021",
"Aug 25, 2021",
"Sep 3, 2021",
"Sep 10, 2021",19.209
"Sep 10, 2021",19.234
"Sep 26, 2021",13.628
"Sep 26, 2021",13.569
"Oct 5, 2021",
"Oct 12, 2021",
"Oct 12, 2021",
"Oct 21, 2021",4.604
"Nov 6, 2021",
"Nov 13, 2021",
"Jan 9, 2022",
"Jan 16, 2022",
"Jan 16, 2022",
"Feb 10, 2022",
"Feb 17, 2022",
"Feb 17, 2022",0.201
"Mar 14, 2022",1.479
"Apr 15, 2022",
"Apr 22, 2022",7.201
"Apr 22, 2022",7.093
"May 1, 2022",
"May 8, 2022",
"May 8, 2022",
"May 24, 2022",
"Jun 2, 2022",15.637
"Jun 9, 2022",
"Jun 18, 2022",24.973
"Jun 25, 2022",
"Jul 4, 2022",13.851
"Jul 11, 2022",
"Jul 11, 2022",
"Jul 20, 2022",28.74
"Jul 27, 2022",
"Jul 27, 2022",
"Aug 5, 2022",
"Aug 28, 2022",
"Sep 6, 2022",
"Sep 13, 2022",
"Sep 13, 2022",
"Sep 22, 2022",
"Sep 29, 2022",
"Sep 29, 2022",
"Oct 8, 2022",
"Oct 24, 2022",
"Nov 9, 2022",
"Nov 25, 2022",
"Dec 18, 2022",-13.655
"Dec 27, 2022",
"Jan 3, 2023",
"Jan 12, 2023",
"Jan 19, 2023",-7.612
"Jan 19, 2023",-7.612
"Mar 1, 2023",-2.005
"Mar 17, 2023",
"Apr 9, 2023",
"Apr 9, 2023",
"May 4, 2023",12.355
"May 20, 2023",
"May 27, 2023",16.371
"May 27, 2023",16.277
"Jun 5, 2023",
"Jun 12, 2023",
"Jun 12, 2023",
"Jun 21, 2023",26.978
"Jun 28, 2023",
"Jun 28, 2023",
"Jul 7, 2023",
"Jul 14, 2023",
"Jul 14, 2023",
"Jul 23, 2023",6.907
"Jul 30, 2023",
"Jul 30, 2023",
"Aug 8, 2023",
"Aug 15, 2023",25.668
"Aug 15, 2023",25.665
"Aug 24, 2023",21.536
"Aug 31, 2023",
"Aug 31, 2023",
"Sep 9, 2023",19.209
"Sep 16, 2023",18.351
"Sep 16, 2023",18.351
"Sep 25, 2023",
"Oct 2, 2023",16.161
"Oct 2, 2023",16.158
"Oct 11, 2023",
"Oct 18, 2023",4.02
"Oct 18, 2023",4.081
"Nov 12, 2023",
"Nov 19, 2023",
"Nov 19, 2023",
"Dec 30, 2023",
"Feb 16, 2024",
"Mar 19, 2024",2.117
"Mar 26, 2024",
"Apr 4, 2024",
"Jun 7, 2024",
"Jun 23, 2024",
"Jun 30, 2024",
"Jun 30, 2024",
"Jul 9, 2024",
"Jul 25, 2024",
"Aug 1, 2024",
"Aug 1, 2024",
"Aug 10, 2024",
"Aug 17, 2024",
"Aug 17, 2024",
"Aug 26, 2024",
"Sep 2, 2024",21.711
"Sep 2, 2024",21.708
"Sep 11, 2024",
"Sep 18, 2024",17.798
"Sep 18, 2024",17.742
"Sep 27, 2024",
"Oct 13, 2024",
"Oct 20, 2024",
"Oct 20, 2024",
"Oct 29, 2024",
"Nov 5, 2024",6.152
"Nov 5, 2024",6.153
"Nov 30, 2024",-2.002
"Dec 7, 2024",
"Dec 7, 2024",
"Dec 23, 2024",
"Jan 1, 2025",
"Jan 24, 2025",
"Jan 24, 2025",
"Feb 18, 2025",-10.389
"Mar 6, 2025",8.096
"Mar 22, 2025",
"Apr 23, 2025",
"May 9, 2025",
"May 16, 2025",9.042
"May 16, 2025",8.982
"May 25, 2025",
"Jun 1, 2025",
"Jun 1, 2025",
"Jun 10, 2025",
"Jun 17, 2025",
"Jun 17, 2025",9.723
"Jun 26, 2025",
"Jul 3, 2025",22.061
"Jul 3, 2025",22.035
"Jul 19, 2025",
"Jul 19, 2025",
"Jul 28, 2025",
"Aug 4, 2025",
"Aug 13, 2025",24.508
"Aug 20, 2025",19.514
"Aug 20, 2025",19.467
"Aug 29, 2025",
"Sep 21, 2025",21.349
"Sep 21, 2025",21.362
"Sep 30, 2025",
"Oct 23, 2025",
"Oct 23, 2025",
"Nov 1, 2025",
"Nov 8, 2025",7.87
"Nov 8, 2025",7.878
"Nov 24, 2025",
"Nov 24, 2025",
"Dec 3, 2025",
"Dec 19, 2025",
