system:time_start,LST_C_L7
"Jul 18, 2021",18.934
"Jul 25, 2021",13.006
"Aug 3, 2021",
"Aug 10, 2021",
"Aug 26, 2021",
"Sep 4, 2021",18.172
"Sep 11, 2021",
"Sep 27, 2021",
"Oct 22, 2021",
"Oct 29, 2021",5.208
"Nov 7, 2021",
"Feb 18, 2022",
"Feb 27, 2022",
"Mar 6, 2022",
"Mar 15, 2022",
"Mar 22, 2022",-1.468
"May 15, 2022",
"May 20, 2022",
"Jun 1, 2022",
"Jun 6, 2022",
"Jun 18, 2022",23.251
"Jul 22, 2022",23.567
"Jul 27, 2022",
"Aug 8, 2022",17.664
"Aug 13, 2022",
"Aug 25, 2022",
"Aug 30, 2022",17.013
"Aug 30, 2022",16.973
"Sep 16, 2022",
"Oct 20, 2022",5.765
"Nov 6, 2022",
"Feb 21, 2023",
"Mar 10, 2023",
"Mar 15, 2023",
"Apr 23, 2023",
"May 10, 2023",
"Jun 1, 2023",5.936
"Jun 23, 2023",
"Jun 28, 2023",
"Jul 3, 2023",
"Jul 3, 2023",
"Jul 15, 2023",
"Jul 20, 2023",
"Aug 11, 2023",
"Aug 16, 2023",
"Sep 2, 2023",
"Sep 7, 2023",19.543
"Sep 12, 2023",17.493
"Sep 29, 2023",15.555
"Oct 4, 2023",
