system:time_start,LST_C_L5
"Jun 22, 2006",
"Jul 8, 2006",29.369
"Jul 24, 2006",
"Aug 9, 2006",
"Aug 25, 2006",
"Sep 10, 2006",21.567
"Sep 26, 2006",19.592
"Oct 12, 2006",
"Oct 28, 2006",8.608
"Jan 16, 2007",
"Feb 17, 2007",-6.601
"Feb 26, 2007",
"Mar 5, 2007",
"Mar 14, 2007",-0.081
"May 1, 2007",
"May 8, 2007",
"May 24, 2007",
"Jun 9, 2007",
"Jun 25, 2007",19.551
"Jul 11, 2007",
"Jul 27, 2007",
"Aug 28, 2007",
"Sep 13, 2007",
"Sep 29, 2007",
"Mar 7, 2008",
"May 26, 2008",
"Aug 23, 2008",
"Aug 30, 2008",
"Sep 8, 2008",
"Oct 1, 2008",
"Oct 17, 2008",
"Feb 6, 2009",
"Apr 27, 2009",-1.186
"May 13, 2009",
"Jun 14, 2009",23.241
"Jun 30, 2009",
"Jul 16, 2009",
"Aug 1, 2009",23.451
"Aug 17, 2009",14.605
"Sep 2, 2009",
"Sep 18, 2009",
"Oct 4, 2009",
"Nov 5, 2009",
"Nov 21, 2009",
"Dec 7, 2009",
"Jan 24, 2010",-16.199
"Feb 9, 2010",
"Mar 29, 2010",
"Apr 30, 2010",
"Jun 17, 2010",22.512
"Jul 3, 2010",23.334
"Jul 19, 2010",
"Aug 4, 2010",
"Aug 20, 2010",
"Sep 5, 2010",
"Sep 21, 2010",
"Oct 7, 2010",
"Oct 23, 2010",
"Feb 12, 2011",
"Feb 28, 2011",-2.343
"Mar 16, 2011",
"Apr 17, 2011",
"May 19, 2011",
"Jun 4, 2011",
"Jun 20, 2011",
"Jul 6, 2011",
"Aug 23, 2011",28.581
"Sep 24, 2011",
