system:time_start,LST_C_L5
"Apr 13, 1984",-2.343
"Apr 29, 1984",
"Aug 19, 1984",-6.521
"Sep 4, 1984",19.915
"Sep 20, 1984",14.282
"Sep 29, 1984",
"Oct 22, 1984",
"Oct 31, 1984",12.27
"Nov 7, 1984",12.887
"Dec 9, 1984",
"Jan 19, 1985",
"Feb 11, 1985",-18.123
"Mar 15, 1985",
"Mar 24, 1985",
"Mar 31, 1985",
"Apr 16, 1985",
"May 11, 1985",18.957
"Jun 3, 1985",
"Jun 12, 1985",
"Jun 19, 1985",
"Jul 5, 1985",21.467
"Aug 22, 1985",25.066
"Sep 7, 1985",
"Sep 23, 1985",
"Oct 9, 1985",
"Oct 18, 1985",9.068
"Oct 25, 1985",7.023
"Nov 26, 1985",
"Jan 29, 1986",
"Feb 7, 1986",
"Feb 14, 1986",-11.949
"Mar 2, 1986",
"Mar 18, 1986",-1.077
"Apr 3, 1986",
"Apr 19, 1986",
"Apr 28, 1986",
"May 5, 1986",19.523
"May 14, 1986",
"May 21, 1986",25.481
"Jun 15, 1986",
"Jun 22, 1986",24.813
"Jul 1, 1986",
"Jul 17, 1986",25.191
"Aug 2, 1986",
"Aug 9, 1986",22.515
"Aug 18, 1986",22.074
"Aug 25, 1986",
"Sep 3, 1986",15.032
"Sep 19, 1986",10.03
"Sep 26, 1986",9.489
"Oct 12, 1986",
"Oct 21, 1986",
"Oct 28, 1986",2.239
"Nov 13, 1986",4.407
"Nov 22, 1986",
"Nov 29, 1986",-0.057
"Dec 15, 1986",
"Jan 16, 1987",-11.32
"Feb 1, 1987",-15.567
"Feb 26, 1987",-8.234
"Mar 5, 1987",-17.477
"Mar 14, 1987",-10.08
"Mar 21, 1987",
"Mar 30, 1987",
"Apr 6, 1987",
"May 1, 1987",
"May 8, 1987",
"May 17, 1987",
"May 24, 1987",
"Jun 2, 1987",
"Jul 4, 1987",21.582
"Jul 11, 1987",23.904
"Jul 27, 1987",
"Aug 5, 1987",
"Aug 12, 1987",
"Aug 21, 1987",19.731
"Sep 13, 1987",18.758
"Sep 22, 1987",
"Sep 29, 1987",
"Oct 8, 1987",
"Oct 15, 1987",
"Oct 24, 1987",
"Oct 31, 1987",6.733
"Dec 2, 1987",
"Jan 3, 1988",
"Jan 12, 1988",-8.234
"Jan 19, 1988",-4.074
"Feb 20, 1988",
"Feb 29, 1988",
"Apr 24, 1988",-1.077
"May 10, 1988",
"May 19, 1988",
"May 26, 1988",
"Jun 27, 1988",
"Jul 13, 1988",
"Jul 22, 1988",
"Jul 29, 1988",19.835
"Aug 7, 1988",24.442
"Aug 14, 1988",26.566
"Aug 30, 1988",14.161
