system:time_start,LST_C_L5
"Apr 13, 1984",-2.038
"Apr 29, 1984",
"Aug 19, 1984",-7.283
"Sep 4, 1984",17.626
"Sep 20, 1984",12.378
"Sep 29, 1984",
"Oct 22, 1984",
"Oct 31, 1984",11.227
"Nov 7, 1984",11.729
"Dec 9, 1984",-1.362
"Jan 19, 1985",
"Feb 11, 1985",-18.298
"Mar 15, 1985",
"Mar 24, 1985",
"Mar 31, 1985",
"Apr 16, 1985",
"May 11, 1985",15.186
"Jun 3, 1985",
"Jun 12, 1985",
"Jun 19, 1985",16.274
"Jul 5, 1985",19.144
"Aug 22, 1985",22.565
"Sep 7, 1985",
"Sep 23, 1985",
"Oct 9, 1985",
"Oct 18, 1985",7.14
"Oct 25, 1985",6.728
"Nov 26, 1985",
"Jan 29, 1986",
"Feb 7, 1986",
"Feb 14, 1986",-11.1
"Mar 2, 1986",
"Mar 18, 1986",1.105
"Apr 3, 1986",
"Apr 19, 1986",
"Apr 28, 1986",
"May 5, 1986",16.26
"May 14, 1986",
"May 21, 1986",22.932
"Jun 15, 1986",
"Jun 22, 1986",21.749
"Jul 1, 1986",
"Jul 17, 1986",22.15
"Aug 2, 1986",
"Aug 9, 1986",19.712
"Aug 18, 1986",19.129
"Aug 25, 1986",
"Sep 3, 1986",13.396
"Sep 19, 1986",7.135
"Sep 26, 1986",7.102
"Oct 12, 1986",
"Oct 21, 1986",
"Oct 28, 1986",0.851
"Nov 13, 1986",4.466
"Nov 22, 1986",
"Nov 29, 1986",-0.554
"Dec 15, 1986",
"Jan 16, 1987",-10.462
"Feb 1, 1987",-10.867
"Feb 26, 1987",-7.112
"Mar 5, 1987",-15.944
"Mar 14, 1987",-9.842
"Mar 21, 1987",
"Mar 30, 1987",
"Apr 6, 1987",
"May 1, 1987",9.257
"May 8, 1987",
"May 17, 1987",
"May 24, 1987",
"Jun 2, 1987",
"Jul 4, 1987",19.116
"Jul 11, 1987",20.943
"Jul 27, 1987",
"Aug 5, 1987",
"Aug 12, 1987",
"Aug 21, 1987",17.592
"Sep 13, 1987",17.534
"Sep 22, 1987",
"Sep 29, 1987",
"Oct 8, 1987",
"Oct 15, 1987",
"Oct 24, 1987",
"Oct 31, 1987",4.726
"Dec 2, 1987",
"Jan 3, 1988",
"Jan 12, 1988",-8.34
"Jan 19, 1988",-4.027
"Feb 20, 1988",
"Feb 29, 1988",
"Apr 24, 1988",-0.111
"May 10, 1988",
"May 19, 1988",
"May 26, 1988",
"Jun 27, 1988",
"Jul 13, 1988",
"Jul 22, 1988",
"Jul 29, 1988",18.239
"Aug 7, 1988",21.276
"Aug 14, 1988",23.543
"Aug 30, 1988",11.036
"Sep 8, 1988",13.049
"Sep 15, 1988",
"Sep 24, 1988",
"Oct 10, 1988",
"Oct 17, 1988",15.654
"Oct 26, 1988",1.926
"Nov 11, 1988",0.98
"Dec 20, 1988",
"Jan 14, 1989",-6.288
"Jan 21, 1989",-1.31
"Jan 30, 1989",-6.513
"Mar 10, 1989",
"Mar 19, 1989",
"Apr 4, 1989",
"Apr 11, 1989",11.554
"Apr 20, 1989",
"May 29, 1989",
"Jun 7, 1989",
"Jun 14, 1989",13.558
"Jul 16, 1989",15.931
"Aug 10, 1989",
"Aug 17, 1989",
"Sep 2, 1989",
"Sep 11, 1989",
"Sep 18, 1989",18.604
"Oct 4, 1989",4.556
"Oct 13, 1989",
"Oct 20, 1989",10.198
"Nov 5, 1989",2.432
"Nov 14, 1989",1.894
"Jan 24, 1990",
"Feb 2, 1990",2.177
"Feb 9, 1990",
"Feb 25, 1990",5.066
"Mar 6, 1990",
"Mar 13, 1990",3.043
"Mar 22, 1990",8.09
"Apr 14, 1990",7.694
"Apr 30, 1990",
"May 9, 1990",
"May 16, 1990",
"Jun 1, 1990",
"Jun 17, 1990",
"Jul 3, 1990",
"Aug 4, 1990",22.104
"Aug 13, 1990",17.134
"Aug 20, 1990",
"Aug 29, 1990",21.148
"Sep 5, 1990",
"Sep 14, 1990",
"Sep 21, 1990",
"Sep 30, 1990",13.178
"Oct 7, 1990",12.309
"Oct 16, 1990",17.039
"Oct 23, 1990",6.171
"Nov 24, 1990",-2.493
"Jan 20, 1991",-8.137
"Mar 9, 1991",
"Mar 16, 1991",6.712
"Apr 1, 1991",
"Apr 10, 1991",5.134
"Apr 26, 1991",4.818
"May 19, 1991",9.522
"Jun 13, 1991",
"Jun 20, 1991",
"Jul 6, 1991",20.494
"Jul 15, 1991",
"Jul 22, 1991",
"Jul 31, 1991",
"Aug 7, 1991",23.808
"Aug 16, 1991",15.192
"Aug 23, 1991",15.027
"Sep 1, 1991",16.434
"Sep 24, 1991",
"Oct 3, 1991",
"Oct 10, 1991",8.875
"Oct 26, 1991",-3.738
"Nov 11, 1991",
"Jan 23, 1992",-13.608
"Feb 8, 1992",
"Feb 15, 1992",
"Mar 2, 1992",0.746
"Mar 11, 1992",
"Mar 18, 1992",
"Apr 3, 1992",
"Apr 12, 1992",3.287
"Apr 28, 1992",
"May 5, 1992",7.076
"May 14, 1992",19.692
"May 21, 1992",
"May 30, 1992",16.212
"Jun 15, 1992",
"Jun 22, 1992",
"Jul 1, 1992",23.602
"Jul 17, 1992",
"Jul 24, 1992",18.9
"Aug 2, 1992",19.559
"Aug 9, 1992",29.014
"Aug 18, 1992",
"Aug 25, 1992",
"Sep 3, 1992",
"Sep 10, 1992",12.903
"Sep 19, 1992",
"Sep 26, 1992",16.153
"Oct 5, 1992",
"Oct 12, 1992",
"Oct 28, 1992",-2.126
"Nov 6, 1992",
"Dec 8, 1992",-19.018
"Jan 9, 1993",
"Feb 26, 1993",
"Mar 5, 1993",-13.821
"Mar 21, 1993",1.008
"Apr 6, 1993",
"Apr 15, 1993",
"Apr 22, 1993",9.72
"May 1, 1993",17.353
"May 8, 1993",15.706
"May 17, 1993",16.393
"May 24, 1993",
