system:time_start,LST_C_L5
"Mar 24, 1994",
"Apr 9, 1994",
"Apr 25, 1994",
"May 4, 1994",10.403
"May 11, 1994",
"May 27, 1994",
"Jun 12, 1994",
"Jun 21, 1994",
"Jun 28, 1994",28.642
"Jul 14, 1994",
"Jul 23, 1994",22.404
"Jul 30, 1994",26.965
"Aug 8, 1994",
"Aug 15, 1994",
"Aug 24, 1994",
"Aug 31, 1994",15.66
"Sep 16, 1994",
"Sep 25, 1994",
"Oct 2, 1994",
"Oct 11, 1994",6.031
"Oct 18, 1994",-0.508
"Oct 27, 1994",
"Nov 3, 1994",4.283
"Jan 31, 1995",-11.992
"Feb 7, 1995",
"Mar 11, 1995",-3.248
"Apr 5, 1995",
"Apr 21, 1995",
"May 23, 1995",10.345
"May 30, 1995",
"Jun 8, 1995",
"Jun 15, 1995",
"Jul 1, 1995",22.429
"Jul 10, 1995",25.739
"Aug 2, 1995",18.831
"Aug 11, 1995",18.6
"Aug 18, 1995",17.018
"Sep 3, 1995",
"Sep 12, 1995",
"Oct 21, 1995",
"Nov 15, 1995",
"Nov 22, 1995",-12.368
"Mar 13, 1996",
"Mar 29, 1996",
"Apr 7, 1996",2.021
"Apr 23, 1996",
"May 25, 1996",10.903
"Jun 1, 1996",24.178
"Jun 17, 1996",
"Jul 3, 1996",
"Jul 19, 1996",
"Aug 4, 1996",
"Aug 20, 1996",18.774
"Sep 5, 1996",
"Oct 23, 1996",
"Nov 8, 1996",
"Apr 1, 1997",
"Apr 10, 1997",
"May 3, 1997",14.82
"May 19, 1997",17.108
"Jun 4, 1997",
"Jun 13, 1997",
"Jun 29, 1997",
"Jul 6, 1997",
"Jul 15, 1997",
"Jul 31, 1997",
"Aug 7, 1997",
"Aug 16, 1997",
"Aug 23, 1997",
"Sep 1, 1997",19.952
"Sep 8, 1997",12.517
"Sep 17, 1997",17.134
"Oct 3, 1997",
"Oct 19, 1997",6.513
"Nov 4, 1997",-2.266
"Nov 20, 1997",-8.016
"Nov 27, 1997",
"Jan 14, 1998",
"Jan 30, 1998",-12.763
"Feb 15, 1998",1.474
"Feb 24, 1998",
"Mar 3, 1998",
"Mar 19, 1998",
"Apr 4, 1998",
"Apr 20, 1998",2.226
"Apr 29, 1998",
"May 15, 1998",16.271
"May 31, 1998",
"Jun 7, 1998",
"Jul 18, 1998",
"Aug 3, 1998",
"Aug 10, 1998",23.425
"Aug 19, 1998",
"Aug 26, 1998",13.202
"Sep 4, 1998",
"Sep 20, 1998",
"Sep 27, 1998",
"Oct 13, 1998",
"Oct 22, 1998",6.011
"Nov 23, 1998",-25.651
"Dec 9, 1998",-19.155
"Dec 16, 1998",
"Dec 25, 1998",
"Jan 17, 1999",-5.483
"Jan 26, 1999",
