system:time_start,LST_C_L8
"Mar 24, 2013",
"Mar 29, 2013",
"Apr 13, 2013",
"May 15, 2013",22.675
"Jun 9, 2013",18.944
"Jun 16, 2013",18.444
"Jul 2, 2013",
"Jul 18, 2013",
"Aug 3, 2013",30.099
"Aug 19, 2013",
"Sep 4, 2013",
"Oct 6, 2013",
"Oct 15, 2013",
"Oct 22, 2013",
"Nov 7, 2013",
"Nov 16, 2013",
"Dec 2, 2013",
"Dec 18, 2013",
"Dec 25, 2013",
"Jan 3, 2014",
"Jan 10, 2014",
"Jan 19, 2014",
"Feb 4, 2014",2.761
"Feb 20, 2014",
"Feb 27, 2014",
"Mar 8, 2014",
"Mar 15, 2014",
"Mar 31, 2014",
"Apr 9, 2014",
"Apr 25, 2014",
"May 2, 2014",
"Jun 3, 2014",
"Jun 19, 2014",18.115
"Jul 5, 2014",
"Jul 21, 2014",
"Aug 6, 2014",14.832
"Aug 22, 2014",
"Sep 7, 2014",
"Oct 9, 2014",20.117
"Oct 25, 2014",4.949
"Nov 10, 2014",
"Nov 26, 2014",-3.135
"Dec 12, 2014",
"Jan 13, 2015",-0.118
"Jan 29, 2015",
"Feb 14, 2015",-0.318
"Feb 23, 2015",
"Mar 18, 2015",4.291
"Apr 3, 2015",
"Apr 12, 2015",
"Apr 19, 2015",
"May 5, 2015",
"May 14, 2015",
"Jun 6, 2015",30.154
"Jun 22, 2015",
"Jul 8, 2015",
"Jul 24, 2015",
"Aug 9, 2015",28.542
"Aug 25, 2015",
"Sep 10, 2015",
"Oct 12, 2015",7.408
"Oct 28, 2015",11.131
"Nov 13, 2015",
"Dec 15, 2015",
"Dec 31, 2015",-0.412
"Jan 16, 2016",
"Feb 17, 2016",
"Mar 4, 2016",
"Mar 20, 2016",0.17
"Apr 5, 2016",
"Apr 21, 2016",17.81
"Apr 30, 2016",
"May 7, 2016",21.405
"May 23, 2016",22.414
"Jun 8, 2016",
"Jun 24, 2016",
"Jul 10, 2016",27.078
"Jul 26, 2016",
"Aug 11, 2016",10.668
"Aug 27, 2016",27.805
"Sep 12, 2016",24.341
"Sep 28, 2016",
"Oct 14, 2016",
"Oct 30, 2016",
"Nov 15, 2016",
"Dec 17, 2016",
"Jan 2, 2017",
"Jan 18, 2017",
"Feb 19, 2017",-2.291
"Feb 28, 2017",
"Apr 1, 2017",
"Apr 8, 2017",
"Apr 17, 2017",
"Apr 24, 2017",4.321
"May 10, 2017",2.5
"May 26, 2017",21.823
"Jun 11, 2017",24.838
"Jun 27, 2017",
"Jul 13, 2017",17.614
"Jul 29, 2017",
"Aug 14, 2017",
"Aug 30, 2017",26.133
"Sep 15, 2017",
"Oct 1, 2017",
"Oct 17, 2017",19.581
"Oct 26, 2017",
"Nov 2, 2017",
"Dec 29, 2017",
"Jan 5, 2018",
"Feb 6, 2018",-9.364
"Feb 22, 2018",
"Mar 10, 2018",
"Apr 4, 2018",
"Apr 11, 2018",
"Apr 20, 2018",21.677
"Apr 27, 2018",15.437
"May 6, 2018",21.015
"May 13, 2018",
"May 22, 2018",23.28
"May 29, 2018",26.271
"Jun 30, 2018",18.66
"Jul 16, 2018",
"Aug 1, 2018",27.706
"Aug 17, 2018",
"Sep 18, 2018",23.122
"Oct 4, 2018",9.772
"Oct 20, 2018",
"Nov 5, 2018",
"Nov 21, 2018",
"Dec 7, 2018",
"Dec 23, 2018",
"Jan 8, 2019",
"Feb 9, 2019",
"Feb 25, 2019",0.178
"Mar 13, 2019",
"Mar 29, 2019",0.878
"Apr 14, 2019",
