system:time_start,LST_C_L5
"Apr 13, 1984",-2.006
"Apr 29, 1984",-0.642
"Aug 19, 1984",-0.463
"Sep 4, 1984",
"Sep 20, 1984",12.111
"Sep 29, 1984",13.103
"Oct 22, 1984",1.489
"Nov 7, 1984",10.705
"Dec 9, 1984",
"Feb 11, 1985",-19.158
"Mar 15, 1985",
"Mar 31, 1985",
"Apr 16, 1985",
"Jun 3, 1985",
"Jun 12, 1985",
"Jun 19, 1985",
"Jul 5, 1985",21.156
"Aug 22, 1985",15.396
"Sep 7, 1985",
"Sep 23, 1985",
"Oct 9, 1985",
"Oct 18, 1985",6.737
"Oct 25, 1985",7.459
"Nov 26, 1985",
"Jan 29, 1986",
"Feb 7, 1986",
"Feb 14, 1986",-10.688
"Mar 2, 1986",
"Mar 18, 1986",0.785
"Apr 3, 1986",
"Apr 19, 1986",
"Apr 28, 1986",
"May 5, 1986",9.926
"May 14, 1986",
"May 21, 1986",24.869
"Jun 15, 1986",24.609
"Jun 22, 1986",
"Jul 1, 1986",
"Jul 17, 1986",24.368
"Aug 2, 1986",20.467
"Aug 9, 1986",22.025
"Aug 18, 1986",19.724
"Aug 25, 1986",
"Sep 3, 1986",14.852
"Sep 19, 1986",8.126
"Sep 26, 1986",7.833
"Oct 12, 1986",
"Oct 21, 1986",
"Oct 28, 1986",1.501
"Nov 13, 1986",4.89
"Nov 29, 1986",-0.186
"Dec 15, 1986",
"Jan 16, 1987",-11.602
"Feb 1, 1987",-13.055
"Mar 5, 1987",-16.562
"Mar 21, 1987",-5.874
"Apr 6, 1987",
"May 8, 1987",
"May 24, 1987",
"Jul 11, 1987",22.309
"Jul 27, 1987",
"Aug 12, 1987",
"Sep 13, 1987",18.539
"Sep 29, 1987",
"Oct 15, 1987",
"Oct 31, 1987",5.22
"Dec 2, 1987",
"Jan 3, 1988",
"Jan 19, 1988",-5.541
"Feb 20, 1988",
"Apr 24, 1988",-0.541
"May 10, 1988",
"May 19, 1988",
"May 26, 1988",20.198
"Jun 27, 1988",
"Jul 13, 1988",19.801
