system:time_start,LST_C_L7
"Feb 9, 2016",
"Feb 18, 2016",
"Feb 25, 2016",
"Mar 5, 2016",
"Mar 12, 2016",
"Mar 21, 2016",0.078
"Mar 28, 2016",-1.691
"Apr 6, 2016",
"Apr 13, 2016",
"Apr 22, 2016",
"Apr 29, 2016",2.919
"May 8, 2016",19.712
"May 15, 2016",
"Jun 16, 2016",6.214
"Jun 25, 2016",28.677
"Jul 2, 2016",
"Jul 11, 2016",
"Jul 18, 2016",18.958
"Jul 27, 2016",
"Aug 3, 2016",
"Aug 19, 2016",
"Aug 28, 2016",26.571
"Sep 4, 2016",
"Sep 13, 2016",24.357
"Sep 20, 2016",
"Sep 29, 2016",
"Oct 15, 2016",9.253
"Oct 22, 2016",
"Oct 31, 2016",4.713
"Nov 7, 2016",
"Nov 23, 2016",5.796
"Dec 2, 2016",
"Dec 9, 2016",
"Jan 3, 2017",
"Jan 10, 2017",
"Jan 19, 2017",-8.745
"Jan 26, 2017",-7.737
"Feb 4, 2017",-1.079
"Feb 11, 2017",-1.881
"Feb 20, 2017",
"Feb 27, 2017",
"Mar 8, 2017",
"Mar 24, 2017",
"Mar 31, 2017",
"Apr 9, 2017",
"Apr 16, 2017",
"Apr 25, 2017",
"May 2, 2017",
"May 11, 2017",
"May 18, 2017",26.239
"May 27, 2017",
"Jun 3, 2017",
"Jun 12, 2017",
"Jun 19, 2017",25.887
"Jun 28, 2017",
"Jul 5, 2017",
"Jul 14, 2017",
"Jul 21, 2017",22.832
"Jul 30, 2017",
"Aug 6, 2017",
"Aug 15, 2017",
"Aug 22, 2017",
"Aug 31, 2017",23.214
"Sep 7, 2017",
"Sep 23, 2017",
"Oct 2, 2017",10.756
"Oct 9, 2017",3.748
"Oct 18, 2017",
"Oct 25, 2017",
"Nov 3, 2017",
"Nov 19, 2017",
"Nov 26, 2017",
"Dec 12, 2017",
"Jan 6, 2018",
"Jan 29, 2018",
"Feb 14, 2018",
"Feb 23, 2018",
"Mar 2, 2018",-7.199
"Mar 11, 2018",0.327
"Mar 27, 2018",
"Apr 3, 2018",3.238
"Apr 12, 2018",
"Apr 19, 2018",
"Apr 28, 2018",20.687
"May 5, 2018",
"May 14, 2018",
"May 21, 2018",
"May 30, 2018",
"Jun 6, 2018",
"Jun 15, 2018",15.712
"Jun 22, 2018",
"Jul 1, 2018",19.672
"Jul 8, 2018",21.318
"Jul 17, 2018",
"Jul 24, 2018",21.514
"Aug 2, 2018",
"Aug 18, 2018",
"Sep 10, 2018",19.363
"Sep 19, 2018",
"Sep 26, 2018",0.545
"Oct 5, 2018",16.862
"Oct 12, 2018",16.443
"Oct 21, 2018",
"Nov 6, 2018",13.616
"Nov 13, 2018",-2.568
"Nov 29, 2018",-4.85
"Dec 8, 2018",
"Dec 15, 2018",
"Jan 16, 2019",
"Feb 10, 2019",
"Feb 17, 2019",2.775
"Feb 26, 2019",0.297
"Mar 14, 2019",
"Mar 21, 2019",2.566
"Mar 30, 2019",2.829
"Apr 6, 2019",
"Apr 15, 2019",4.149
"Apr 22, 2019",11.637
"May 1, 2019",
"May 8, 2019",7.182
"May 17, 2019",
"May 24, 2019",
"Jun 2, 2019",
"Jun 9, 2019",22.112
"Jun 18, 2019",
"Jun 25, 2019",29.616
"Jul 4, 2019",24.724
"Jul 20, 2019",25.797
"Jul 27, 2019",
"Aug 5, 2019",
"Aug 12, 2019",
"Aug 21, 2019",
"Aug 28, 2019",
"Sep 6, 2019",
"Sep 13, 2019",
"Sep 22, 2019",21.24
"Sep 29, 2019",12.466
"Oct 8, 2019",
"Oct 15, 2019",
"Oct 24, 2019",
"Oct 31, 2019",1.194
"Nov 16, 2019",
"Nov 25, 2019",
"Dec 2, 2019",
"Dec 11, 2019",
"Dec 18, 2019",
"Dec 27, 2019",
"Jan 3, 2020",0.157
"Jan 12, 2020",-1.658
"Jan 28, 2020",
"Feb 4, 2020",
"Feb 13, 2020",
"Mar 16, 2020",-4.139
"Mar 23, 2020",-6.031
"Apr 1, 2020",
"Apr 8, 2020",14.09
"Apr 17, 2020",14.385
"Apr 24, 2020",-13.621
"May 3, 2020",
"May 19, 2020",
"Jun 4, 2020",
"Jun 27, 2020",19.074
"Jul 6, 2020",
"Jul 13, 2020",
"Jul 22, 2020",22.555
"Jul 29, 2020",19.653
"Aug 7, 2020",25.491
"Aug 14, 2020",7.55
"Aug 23, 2020",
"Sep 8, 2020",16.776
"Sep 15, 2020",21.879
"Sep 24, 2020",
