system:time_start,LST_C_L8
"Mar 24, 2013",
"Mar 29, 2013",
"Apr 13, 2013",
"May 15, 2013",22.596
"Jun 9, 2013",
"Jun 16, 2013",17.62
"Jul 2, 2013",
"Jul 18, 2013",
"Aug 3, 2013",29.149
"Aug 19, 2013",
"Sep 4, 2013",
"Oct 6, 2013",
"Oct 15, 2013",
"Oct 22, 2013",
"Nov 7, 2013",
"Nov 16, 2013",
"Dec 2, 2013",
"Dec 18, 2013",
"Dec 25, 2013",
"Jan 3, 2014",
"Jan 10, 2014",
"Jan 19, 2014",
"Feb 4, 2014",2.867
"Feb 20, 2014",
"Feb 27, 2014",
"Mar 8, 2014",
"Mar 15, 2014",
"Mar 31, 2014",
"Apr 9, 2014",
"Apr 25, 2014",
"May 2, 2014",
"Jun 3, 2014",
"Jun 19, 2014",16.613
"Jul 5, 2014",
"Jul 21, 2014",
"Aug 6, 2014",
"Aug 22, 2014",
"Sep 7, 2014",14.616
"Oct 9, 2014",18.893
"Oct 25, 2014",4.642
"Nov 10, 2014",
"Nov 26, 2014",-3.577
"Dec 12, 2014",
"Jan 13, 2015",-0.996
"Jan 29, 2015",
"Feb 14, 2015",0.634
"Feb 23, 2015",
"Mar 18, 2015",4.567
"Apr 3, 2015",
"Apr 12, 2015",
"Apr 19, 2015",9.803
"May 5, 2015",
"May 14, 2015",17.922
"Jun 6, 2015",29.395
"Jun 22, 2015",
"Jul 8, 2015",
"Jul 24, 2015",
"Aug 9, 2015",27.389
"Aug 25, 2015",
"Sep 10, 2015",
"Oct 12, 2015",6.634
"Oct 28, 2015",11.77
"Nov 13, 2015",
"Dec 15, 2015",
"Dec 31, 2015",0.182
"Jan 16, 2016",
"Feb 17, 2016",
"Mar 4, 2016",
"Mar 20, 2016",0.182
"Apr 5, 2016",
"Apr 21, 2016",16.347
"Apr 30, 2016",
"May 7, 2016",20.68
"May 23, 2016",20.902
"Jun 8, 2016",
"Jun 24, 2016",
"Jul 10, 2016",26.526
"Jul 26, 2016",
"Aug 11, 2016",12.833
"Aug 27, 2016",26.887
"Sep 12, 2016",23.334
"Sep 28, 2016",
"Oct 14, 2016",
"Oct 30, 2016",
"Nov 15, 2016",
"Dec 17, 2016",
"Jan 2, 2017",
"Jan 18, 2017",
"Feb 19, 2017",
"Feb 28, 2017",
"Apr 1, 2017",11.941
"Apr 8, 2017",
"Apr 17, 2017",
"Apr 24, 2017",3.913
"May 10, 2017",2.218
"May 26, 2017",21.135
"Jun 11, 2017",24.187
"Jun 27, 2017",
"Jul 13, 2017",16.685
"Jul 29, 2017",
"Aug 14, 2017",
"Aug 30, 2017",25.16
"Sep 15, 2017",
"Oct 1, 2017",
"Oct 17, 2017",18.848
"Oct 26, 2017",
"Nov 2, 2017",
"Nov 11, 2017",
"Dec 29, 2017",
"Jan 5, 2018",
"Feb 6, 2018",-8.268
"Feb 22, 2018",
"Mar 10, 2018",
"Apr 4, 2018",
"Apr 11, 2018",
"Apr 20, 2018",16.324
"Apr 27, 2018",13.492
"May 6, 2018",20.446
"May 13, 2018",21.216
"May 22, 2018",22.438
"May 29, 2018",24.897
"Jun 30, 2018",18.613
"Jul 16, 2018",
"Aug 1, 2018",
"Aug 17, 2018",
"Sep 18, 2018",21.98
"Oct 4, 2018",8.996
"Oct 20, 2018",
"Nov 5, 2018",
"Nov 21, 2018",
"Dec 7, 2018",
"Dec 23, 2018",
"Jan 8, 2019",
"Feb 9, 2019",
"Feb 25, 2019",2.425
"Mar 13, 2019",
"Mar 29, 2019",1.781
